Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
11.4608	0	0	561	LastDelay	0.2408	240800	1	1
11.4608	0	0	561	FullDelay	0.2408	240800	1	1
11.4695	1	0	1123	LastDelay	0.239521	239521	1	1
11.4695	1	0	1123	FullDelay	0.239521	239521	1	1
11.4782	0	0	562	LastDelay	0.238232	238232	1	1
11.4782	0	0	562	FullDelay	0.238232	238232	1	1
11.487	1	0	1125	LastDelay	0.236953	236953	1	1
11.487	1	0	1125	FullDelay	0.236953	236953	1	1
11.4957	0	0	563	LastDelay	0.235664	235664	1	1
11.4957	0	0	563	FullDelay	0.235664	235664	1	1
11.5044	1	0	1126	LastDelay	0.244385	244385	1	1
11.5044	1	0	1126	FullDelay	0.244385	244385	1	1
11.5131	1	0	1127	LastDelay	0.243105	243105	1	1
11.5131	1	0	1127	FullDelay	0.243105	243105	1	1
11.5218	0	0	564	LastDelay	0.241816	241816	1	1
11.5218	0	0	564	FullDelay	0.241816	241816	1	1
11.5305	1	0	1129	LastDelay	0.240537	240537	1	1
11.5305	1	0	1129	FullDelay	0.240537	240537	1	1
11.5392	0	0	565	LastDelay	0.239248	239248	1	1
11.5392	0	0	565	FullDelay	0.239248	239248	1	1
11.548	1	0	1131	LastDelay	0.237969	237969	1	1
11.548	1	0	1131	FullDelay	0.237969	237969	1	1
11.5567	0	0	566	LastDelay	0.23668	236680	1	1
11.5567	0	0	566	FullDelay	0.23668	236680	1	1
11.5654	1	0	1132	LastDelay	0.245401	245401	1	1
11.5654	1	0	1132	FullDelay	0.245401	245401	1	1
11.5741	1	0	1133	LastDelay	0.244121	244121	1	1
11.5741	1	0	1133	FullDelay	0.244121	244121	1	1
11.5828	0	0	567	LastDelay	0.242832	242832	1	1
11.5828	0	0	567	FullDelay	0.242832	242832	1	1
11.5916	1	0	1135	LastDelay	0.241553	241553	1	1
11.5916	1	0	1135	FullDelay	0.241553	241553	1	1
11.6003	0	0	568	LastDelay	0.240264	240264	1	1
11.6003	0	0	568	FullDelay	0.240264	240264	1	1
11.609	1	0	1137	LastDelay	0.238985	238985	1	1
11.609	1	0	1137	FullDelay	0.238985	238985	1	1
11.6177	0	0	569	LastDelay	0.237696	237696	1	1
11.6177	0	0	569	FullDelay	0.237696	237696	1	1
11.6264	1	0	1139	LastDelay	0.236417	236417	1	1
11.6264	1	0	1139	FullDelay	0.236417	236417	1	1
11.6351	0	0	570	LastDelay	0.235128	235128	1	1
11.6351	0	0	570	FullDelay	0.235128	235128	1	1
11.6438	1	0	1140	LastDelay	0.243849	243849	1	1
11.6438	1	0	1140	FullDelay	0.243849	243849	1	1
11.6526	1	0	1141	LastDelay	0.242569	242569	1	1
11.6526	1	0	1141	FullDelay	0.242569	242569	1	1
11.6613	0	0	571	LastDelay	0.24128	241280	1	1
11.6613	0	0	571	FullDelay	0.24128	241280	1	1
11.67	1	0	1143	LastDelay	0.240001	240001	1	1
11.67	1	0	1143	FullDelay	0.240001	240001	1	1
11.6787	0	0	572	LastDelay	0.238712	238712	1	1
11.6787	0	0	572	FullDelay	0.238712	238712	1	1
11.6874	1	0	1145	LastDelay	0.237433	237433	1	1
11.6874	1	0	1145	FullDelay	0.237433	237433	1	1
11.6961	0	0	573	LastDelay	0.236144	236144	1	1
11.6961	0	0	573	FullDelay	0.236144	236144	1	1
11.7049	1	0	1146	LastDelay	0.244865	244865	1	1
11.7049	1	0	1146	FullDelay	0.244865	244865	1	1
11.7136	1	0	1147	LastDelay	0.243585	243585	1	1
11.7136	1	0	1147	FullDelay	0.243585	243585	1	1
11.7223	0	0	574	LastDelay	0.242296	242296	1	1
11.7223	0	0	574	FullDelay	0.242296	242296	1	1
11.731	1	0	1149	LastDelay	0.241017	241017	1	1
11.731	1	0	1149	FullDelay	0.241017	241017	1	1
11.7397	0	0	575	LastDelay	0.239728	239728	1	1
11.7397	0	0	575	FullDelay	0.239728	239728	1	1
11.7484	1	0	1151	LastDelay	0.238449	238449	1	1
11.7484	1	0	1151	FullDelay	0.238449	238449	1	1
11.7572	0	0	576	LastDelay	0.23716	237160	1	1
11.7572	0	0	576	FullDelay	0.23716	237160	1	1
11.7659	1	0	1152	LastDelay	0.245881	245881	1	1
11.7659	1	0	1152	FullDelay	0.245881	245881	1	1
11.7746	1	0	1153	LastDelay	0.244601	244601	1	1
11.7746	1	0	1153	FullDelay	0.244601	244601	1	1
11.7833	0	0	577	LastDelay	0.243312	243312	1	1
11.7833	0	0	577	FullDelay	0.243312	243312	1	1
11.792	1	0	1155	LastDelay	0.242033	242033	1	1
11.792	1	0	1155	FullDelay	0.242033	242033	1	1
11.8007	0	0	578	LastDelay	0.240744	240744	1	1
11.8007	0	0	578	FullDelay	0.240744	240744	1	1
11.8095	1	0	1157	LastDelay	0.239465	239465	1	1
11.8095	1	0	1157	FullDelay	0.239465	239465	1	1
11.8182	0	0	579	LastDelay	0.238176	238176	1	1
11.8182	0	0	579	FullDelay	0.238176	238176	1	1
11.8269	1	0	1159	LastDelay	0.236897	236897	1	1
11.8269	1	0	1159	FullDelay	0.236897	236897	1	1
11.8356	0	0	580	LastDelay	0.235608	235608	1	1
11.8356	0	0	580	FullDelay	0.235608	235608	1	1
11.8443	1	0	1160	LastDelay	0.244329	244329	1	1
11.8443	1	0	1160	FullDelay	0.244329	244329	1	1
11.853	1	0	1161	LastDelay	0.243049	243049	1	1
11.853	1	0	1161	FullDelay	0.243049	243049	1	1
11.8618	0	0	581	LastDelay	0.24176	241760	1	1
11.8618	0	0	581	FullDelay	0.24176	241760	1	1
11.8705	1	0	1163	LastDelay	0.240481	240481	1	1
11.8705	1	0	1163	FullDelay	0.240481	240481	1	1
11.8792	0	0	582	LastDelay	0.239192	239192	1	1
11.8792	0	0	582	FullDelay	0.239192	239192	1	1
11.8879	1	0	1165	LastDelay	0.237913	237913	1	1
11.8879	1	0	1165	FullDelay	0.237913	237913	1	1
11.8966	0	0	583	LastDelay	0.236624	236624	1	1
11.8966	0	0	583	FullDelay	0.236624	236624	1	1
11.9053	1	0	1166	LastDelay	0.245345	245345	1	1
11.9053	1	0	1166	FullDelay	0.245345	245345	1	1
11.9141	1	0	1167	LastDelay	0.244065	244065	1	1
11.9141	1	0	1167	FullDelay	0.244065	244065	1	1
11.9228	0	0	584	LastDelay	0.242776	242776	1	1
11.9228	0	0	584	FullDelay	0.242776	242776	1	1
11.9315	1	0	1169	LastDelay	0.241497	241497	1	1
11.9315	1	0	1169	FullDelay	0.241497	241497	1	1
11.9402	0	0	585	LastDelay	0.240208	240208	1	1
11.9402	0	0	585	FullDelay	0.240208	240208	1	1
11.9489	1	0	1171	LastDelay	0.238929	238929	1	1
11.9489	1	0	1171	FullDelay	0.238929	238929	1	1
11.9576	0	0	586	LastDelay	0.23764	237640	1	1
11.9576	0	0	586	FullDelay	0.23764	237640	1	1
11.9664	1	0	1173	LastDelay	0.236361	236361	1	1
11.9664	1	0	1173	FullDelay	0.236361	236361	1	1
11.9751	0	0	587	LastDelay	0.235072	235072	1	1
11.9751	0	0	587	FullDelay	0.235072	235072	1	1
11.9838	1	0	1174	LastDelay	0.243793	243793	1	1
11.9838	1	0	1174	FullDelay	0.243793	243793	1	1
11.9925	1	0	1175	LastDelay	0.242513	242513	1	1
11.9925	1	0	1175	FullDelay	0.242513	242513	1	1
12.0012	0	0	588	LastDelay	0.241224	241224	1	1
12.0012	0	0	588	FullDelay	0.241224	241224	1	1
12.0099	1	0	1177	LastDelay	0.239945	239945	1	1
12.0099	1	0	1177	FullDelay	0.239945	239945	1	1
12.0187	0	0	589	LastDelay	0.238656	238656	1	1
12.0187	0	0	589	FullDelay	0.238656	238656	1	1
12.0274	1	0	1179	LastDelay	0.237377	237377	1	1
12.0274	1	0	1179	FullDelay	0.237377	237377	1	1
12.0361	0	0	590	LastDelay	0.236088	236088	1	1
12.0361	0	0	590	FullDelay	0.236088	236088	1	1
12.0448	1	0	1180	LastDelay	0.244809	244809	1	1
12.0448	1	0	1180	FullDelay	0.244809	244809	1	1
12.0535	1	0	1181	LastDelay	0.243529	243529	1	1
12.0535	1	0	1181	FullDelay	0.243529	243529	1	1
12.0622	0	0	591	LastDelay	0.24224	242240	1	1
12.0622	0	0	591	FullDelay	0.24224	242240	1	1
12.071	1	0	1183	LastDelay	0.240961	240961	1	1
12.071	1	0	1183	FullDelay	0.240961	240961	1	1
12.0797	0	0	592	LastDelay	0.239672	239672	1	1
12.0797	0	0	592	FullDelay	0.239672	239672	1	1
12.0884	1	0	1185	LastDelay	0.238393	238393	1	1
12.0884	1	0	1185	FullDelay	0.238393	238393	1	1
12.0971	0	0	593	LastDelay	0.237104	237104	1	1
12.0971	0	0	593	FullDelay	0.237104	237104	1	1
12.1058	1	0	1186	LastDelay	0.245825	245825	1	1
12.1058	1	0	1186	FullDelay	0.245825	245825	1	1
12.1145	1	0	1187	LastDelay	0.244545	244545	1	1
12.1145	1	0	1187	FullDelay	0.244545	244545	1	1
12.1233	0	0	594	LastDelay	0.243256	243256	1	1
12.1233	0	0	594	FullDelay	0.243256	243256	1	1
12.132	1	0	1189	LastDelay	0.241977	241977	1	1
12.132	1	0	1189	FullDelay	0.241977	241977	1	1
12.1407	0	0	595	LastDelay	0.240688	240688	1	1
12.1407	0	0	595	FullDelay	0.240688	240688	1	1
12.1494	1	0	1191	LastDelay	0.239409	239409	1	1
12.1494	1	0	1191	FullDelay	0.239409	239409	1	1
12.1581	0	0	596	LastDelay	0.23812	238120	1	1
12.1581	0	0	596	FullDelay	0.23812	238120	1	1
12.1668	1	0	1193	LastDelay	0.236841	236841	1	1
12.1668	1	0	1193	FullDelay	0.236841	236841	1	1
12.1756	0	0	597	LastDelay	0.235552	235552	1	1
12.1756	0	0	597	FullDelay	0.235552	235552	1	1
12.1843	1	0	1194	LastDelay	0.244273	244273	1	1
12.1843	1	0	1194	FullDelay	0.244273	244273	1	1
12.193	1	0	1195	LastDelay	0.242993	242993	1	1
12.193	1	0	1195	FullDelay	0.242993	242993	1	1
12.2017	0	0	598	LastDelay	0.241704	241704	1	1
12.2017	0	0	598	FullDelay	0.241704	241704	1	1
12.2104	1	0	1197	LastDelay	0.240425	240425	1	1
12.2104	1	0	1197	FullDelay	0.240425	240425	1	1
12.2191	0	0	599	LastDelay	0.239136	239136	1	1
12.2191	0	0	599	FullDelay	0.239136	239136	1	1
12.2279	1	0	1199	LastDelay	0.237857	237857	1	1
12.2279	1	0	1199	FullDelay	0.237857	237857	1	1
12.2366	0	0	600	LastDelay	0.236568	236568	1	1
12.2366	0	0	600	FullDelay	0.236568	236568	1	1
12.2453	1	0	1200	LastDelay	0.245289	245289	1	1
12.2453	1	0	1200	FullDelay	0.245289	245289	1	1
12.254	1	0	1201	LastDelay	0.244009	244009	1	1
12.254	1	0	1201	FullDelay	0.244009	244009	1	1
12.2627	0	0	601	LastDelay	0.24272	242720	1	1
12.2627	0	0	601	FullDelay	0.24272	242720	1	1
12.2714	1	0	1203	LastDelay	0.241441	241441	1	1
12.2714	1	0	1203	FullDelay	0.241441	241441	1	1
12.2802	0	0	602	LastDelay	0.240152	240152	1	1
12.2802	0	0	602	FullDelay	0.240152	240152	1	1
12.2889	1	0	1205	LastDelay	0.238873	238873	1	1
12.2889	1	0	1205	FullDelay	0.238873	238873	1	1
12.2976	0	0	603	LastDelay	0.237584	237584	1	1
12.2976	0	0	603	FullDelay	0.237584	237584	1	1
12.3063	1	0	1207	LastDelay	0.236305	236305	1	1
12.3063	1	0	1207	FullDelay	0.236305	236305	1	1
12.315	0	0	604	LastDelay	0.235016	235016	1	1
12.315	0	0	604	FullDelay	0.235016	235016	1	1
12.3237	1	0	1208	LastDelay	0.243737	243737	1	1
12.3237	1	0	1208	FullDelay	0.243737	243737	1	1
12.3325	1	0	1209	LastDelay	0.242457	242457	1	1
12.3325	1	0	1209	FullDelay	0.242457	242457	1	1
12.3412	0	0	605	LastDelay	0.241168	241168	1	1
12.3412	0	0	605	FullDelay	0.241168	241168	1	1
12.3499	1	0	1211	LastDelay	0.239889	239889	1	1
12.3499	1	0	1211	FullDelay	0.239889	239889	1	1
12.3586	0	0	606	LastDelay	0.2386	238600	1	1
12.3586	0	0	606	FullDelay	0.2386	238600	1	1
12.3673	1	0	1213	LastDelay	0.237321	237321	1	1
12.3673	1	0	1213	FullDelay	0.237321	237321	1	1
12.376	0	0	607	LastDelay	0.236032	236032	1	1
12.376	0	0	607	FullDelay	0.236032	236032	1	1
12.3848	1	0	1214	LastDelay	0.244753	244753	1	1
12.3848	1	0	1214	FullDelay	0.244753	244753	1	1
12.3935	1	0	1215	LastDelay	0.243473	243473	1	1
12.3935	1	0	1215	FullDelay	0.243473	243473	1	1
12.4022	0	0	608	LastDelay	0.242184	242184	1	1
12.4022	0	0	608	FullDelay	0.242184	242184	1	1
12.4109	1	0	1217	LastDelay	0.240905	240905	1	1
12.4109	1	0	1217	FullDelay	0.240905	240905	1	1
12.4196	0	0	609	LastDelay	0.239616	239616	1	1
12.4196	0	0	609	FullDelay	0.239616	239616	1	1
12.4283	1	0	1219	LastDelay	0.238337	238337	1	1
12.4283	1	0	1219	FullDelay	0.238337	238337	1	1
12.437	0	0	610	LastDelay	0.237048	237048	1	1
12.437	0	0	610	FullDelay	0.237048	237048	1	1
12.4458	1	0	1220	LastDelay	0.245769	245769	1	1
12.4458	1	0	1220	FullDelay	0.245769	245769	1	1
12.4545	1	0	1221	LastDelay	0.244489	244489	1	1
12.4545	1	0	1221	FullDelay	0.244489	244489	1	1
12.4632	0	0	611	LastDelay	0.2432	243200	1	1
12.4632	0	0	611	FullDelay	0.2432	243200	1	1
12.4719	1	0	1223	LastDelay	0.241921	241921	1	1
12.4719	1	0	1223	FullDelay	0.241921	241921	1	1
12.4806	0	0	612	LastDelay	0.240632	240632	1	1
12.4806	0	0	612	FullDelay	0.240632	240632	1	1
12.4894	1	0	1225	LastDelay	0.239353	239353	1	1
12.4894	1	0	1225	FullDelay	0.239353	239353	1	1
12.4981	0	0	613	LastDelay	0.238064	238064	1	1
12.4981	0	0	613	FullDelay	0.238064	238064	1	1
12.5068	1	0	1227	LastDelay	0.236785	236785	1	1
12.5068	1	0	1227	FullDelay	0.236785	236785	1	1
12.5155	0	0	614	LastDelay	0.235496	235496	1	1
12.5155	0	0	614	FullDelay	0.235496	235496	1	1
12.5242	1	0	1228	LastDelay	0.244217	244217	1	1
12.5242	1	0	1228	FullDelay	0.244217	244217	1	1
12.5329	1	0	1229	LastDelay	0.242937	242937	1	1
12.5329	1	0	1229	FullDelay	0.242937	242937	1	1
12.5416	0	0	615	LastDelay	0.241648	241648	1	1
12.5416	0	0	615	FullDelay	0.241648	241648	1	1
12.5504	1	0	1231	LastDelay	0.240369	240369	1	1
12.5504	1	0	1231	FullDelay	0.240369	240369	1	1
12.5591	0	0	616	LastDelay	0.23908	239080	1	1
12.5591	0	0	616	FullDelay	0.23908	239080	1	1
12.5678	1	0	1233	LastDelay	0.237801	237801	1	1
12.5678	1	0	1233	FullDelay	0.237801	237801	1	1
12.5765	0	0	617	LastDelay	0.236512	236512	1	1
12.5765	0	0	617	FullDelay	0.236512	236512	1	1
12.5852	1	0	1234	LastDelay	0.245233	245233	1	1
12.5852	1	0	1234	FullDelay	0.245233	245233	1	1
12.594	1	0	1235	LastDelay	0.243953	243953	1	1
12.594	1	0	1235	FullDelay	0.243953	243953	1	1
12.6027	0	0	618	LastDelay	0.242664	242664	1	1
12.6027	0	0	618	FullDelay	0.242664	242664	1	1
12.6114	1	0	1237	LastDelay	0.241385	241385	1	1
12.6114	1	0	1237	FullDelay	0.241385	241385	1	1
12.6201	0	0	619	LastDelay	0.240096	240096	1	1
12.6201	0	0	619	FullDelay	0.240096	240096	1	1
12.6288	1	0	1239	LastDelay	0.238817	238817	1	1
12.6288	1	0	1239	FullDelay	0.238817	238817	1	1
12.6375	0	0	620	LastDelay	0.237528	237528	1	1
12.6375	0	0	620	FullDelay	0.237528	237528	1	1
12.6462	1	0	1241	LastDelay	0.236249	236249	1	1
12.6462	1	0	1241	FullDelay	0.236249	236249	1	1
12.655	0	0	621	LastDelay	0.23496	234960	1	1
12.655	0	0	621	FullDelay	0.23496	234960	1	1
12.6637	1	0	1242	LastDelay	0.243681	243681	1	1
12.6637	1	0	1242	FullDelay	0.243681	243681	1	1
12.6724	1	0	1243	LastDelay	0.242401	242401	1	1
12.6724	1	0	1243	FullDelay	0.242401	242401	1	1
12.6811	0	0	622	LastDelay	0.241112	241112	1	1
12.6811	0	0	622	FullDelay	0.241112	241112	1	1
12.6898	1	0	1245	LastDelay	0.239833	239833	1	1
12.6898	1	0	1245	FullDelay	0.239833	239833	1	1
12.6985	0	0	623	LastDelay	0.238544	238544	1	1
12.6985	0	0	623	FullDelay	0.238544	238544	1	1
12.7073	1	0	1247	LastDelay	0.237265	237265	1	1
12.7073	1	0	1247	FullDelay	0.237265	237265	1	1
12.716	0	0	624	LastDelay	0.235976	235976	1	1
12.716	0	0	624	FullDelay	0.235976	235976	1	1
12.7247	1	0	1248	LastDelay	0.244697	244697	1	1
12.7247	1	0	1248	FullDelay	0.244697	244697	1	1
12.7334	1	0	1249	LastDelay	0.243417	243417	1	1
12.7334	1	0	1249	FullDelay	0.243417	243417	1	1
12.7421	0	0	625	LastDelay	0.242128	242128	1	1
12.7421	0	0	625	FullDelay	0.242128	242128	1	1
12.7508	1	0	1251	LastDelay	0.240849	240849	1	1
12.7508	1	0	1251	FullDelay	0.240849	240849	1	1
12.7596	0	0	626	LastDelay	0.23956	239560	1	1
12.7596	0	0	626	FullDelay	0.23956	239560	1	1
12.7683	1	0	1253	LastDelay	0.238281	238281	1	1
12.7683	1	0	1253	FullDelay	0.238281	238281	1	1
12.777	0	0	627	LastDelay	0.236992	236992	1	1
12.777	0	0	627	FullDelay	0.236992	236992	1	1
12.7857	1	0	1254	LastDelay	0.245713	245713	1	1
12.7857	1	0	1254	FullDelay	0.245713	245713	1	1
12.7944	1	0	1255	LastDelay	0.244433	244433	1	1
12.7944	1	0	1255	FullDelay	0.244433	244433	1	1
12.8031	0	0	628	LastDelay	0.243144	243144	1	1
12.8031	0	0	628	FullDelay	0.243144	243144	1	1
12.8119	1	0	1257	LastDelay	0.241865	241865	1	1
12.8119	1	0	1257	FullDelay	0.241865	241865	1	1
12.8206	0	0	629	LastDelay	0.240576	240576	1	1
12.8206	0	0	629	FullDelay	0.240576	240576	1	1
12.8293	1	0	1259	LastDelay	0.239297	239297	1	1
12.8293	1	0	1259	FullDelay	0.239297	239297	1	1
12.838	0	0	630	LastDelay	0.238008	238008	1	1
12.838	0	0	630	FullDelay	0.238008	238008	1	1
12.8467	1	0	1261	LastDelay	0.236729	236729	1	1
12.8467	1	0	1261	FullDelay	0.236729	236729	1	1
12.8554	0	0	631	LastDelay	0.23544	235440	1	1
12.8554	0	0	631	FullDelay	0.23544	235440	1	1
12.8642	1	0	1262	LastDelay	0.244161	244161	1	1
12.8642	1	0	1262	FullDelay	0.244161	244161	1	1
12.8729	1	0	1263	LastDelay	0.242881	242881	1	1
12.8729	1	0	1263	FullDelay	0.242881	242881	1	1
12.8816	0	0	632	LastDelay	0.241592	241592	1	1
12.8816	0	0	632	FullDelay	0.241592	241592	1	1
12.8903	1	0	1265	LastDelay	0.240313	240313	1	1
12.8903	1	0	1265	FullDelay	0.240313	240313	1	1
12.899	0	0	633	LastDelay	0.239024	239024	1	1
12.899	0	0	633	FullDelay	0.239024	239024	1	1
12.9077	1	0	1267	LastDelay	0.237745	237745	1	1
12.9077	1	0	1267	FullDelay	0.237745	237745	1	1
12.9165	0	0	634	LastDelay	0.236456	236456	1	1
12.9165	0	0	634	FullDelay	0.236456	236456	1	1
12.9252	1	0	1268	LastDelay	0.245177	245177	1	1
12.9252	1	0	1268	FullDelay	0.245177	245177	1	1
12.9339	1	0	1269	LastDelay	0.243897	243897	1	1
12.9339	1	0	1269	FullDelay	0.243897	243897	1	1
12.9426	0	0	635	LastDelay	0.242608	242608	1	1
12.9426	0	0	635	FullDelay	0.242608	242608	1	1
12.9513	1	0	1271	LastDelay	0.241329	241329	1	1
12.9513	1	0	1271	FullDelay	0.241329	241329	1	1
12.96	0	0	636	LastDelay	0.24004	240040	1	1
12.96	0	0	636	FullDelay	0.24004	240040	1	1
12.9688	1	0	1273	LastDelay	0.238761	238761	1	1
12.9688	1	0	1273	FullDelay	0.238761	238761	1	1
12.9775	0	0	637	LastDelay	0.237472	237472	1	1
12.9775	0	0	637	FullDelay	0.237472	237472	1	1
12.9862	1	0	1274	LastDelay	0.246193	246193	1	1
12.9862	1	0	1274	FullDelay	0.246193	246193	1	1
12.9949	1	0	1275	LastDelay	0.244913	244913	1	1
12.9949	1	0	1275	FullDelay	0.244913	244913	1	1
13.0036	0	0	638	LastDelay	0.243624	243624	1	1
13.0036	0	0	638	FullDelay	0.243624	243624	1	1
13.0123	1	0	1277	LastDelay	0.242345	242345	1	1
13.0123	1	0	1277	FullDelay	0.242345	242345	1	1
13.0211	0	0	639	LastDelay	0.241056	241056	1	1
13.0211	0	0	639	FullDelay	0.241056	241056	1	1
13.0298	1	0	1279	LastDelay	0.239777	239777	1	1
13.0298	1	0	1279	FullDelay	0.239777	239777	1	1
13.0385	0	0	640	LastDelay	0.238488	238488	1	1
13.0385	0	0	640	FullDelay	0.238488	238488	1	1
13.0472	1	0	1281	LastDelay	0.237209	237209	1	1
13.0472	1	0	1281	FullDelay	0.237209	237209	1	1
13.0559	0	0	641	LastDelay	0.23592	235920	1	1
13.0559	0	0	641	FullDelay	0.23592	235920	1	1
13.0646	1	0	1282	LastDelay	0.244641	244641	1	1
13.0646	1	0	1282	FullDelay	0.244641	244641	1	1
13.0734	1	0	1283	LastDelay	0.243361	243361	1	1
13.0734	1	0	1283	FullDelay	0.243361	243361	1	1
13.0821	0	0	642	LastDelay	0.242072	242072	1	1
13.0821	0	0	642	FullDelay	0.242072	242072	1	1
13.0908	1	0	1285	LastDelay	0.240793	240793	1	1
13.0908	1	0	1285	FullDelay	0.240793	240793	1	1
13.0995	0	0	643	LastDelay	0.239504	239504	1	1
13.0995	0	0	643	FullDelay	0.239504	239504	1	1
13.1082	1	0	1287	LastDelay	0.238225	238225	1	1
13.1082	1	0	1287	FullDelay	0.238225	238225	1	1
13.1169	0	0	644	LastDelay	0.236936	236936	1	1
13.1169	0	0	644	FullDelay	0.236936	236936	1	1
13.1257	1	0	1288	LastDelay	0.245657	245657	1	1
13.1257	1	0	1288	FullDelay	0.245657	245657	1	1
13.1344	1	0	1289	LastDelay	0.244377	244377	1	1
13.1344	1	0	1289	FullDelay	0.244377	244377	1	1
13.1431	0	0	645	LastDelay	0.243088	243088	1	1
13.1431	0	0	645	FullDelay	0.243088	243088	1	1
13.1518	1	0	1291	LastDelay	0.241809	241809	1	1
13.1518	1	0	1291	FullDelay	0.241809	241809	1	1
13.1605	0	0	646	LastDelay	0.24052	240520	1	1
13.1605	0	0	646	FullDelay	0.24052	240520	1	1
13.1692	1	0	1293	LastDelay	0.239241	239241	1	1
13.1692	1	0	1293	FullDelay	0.239241	239241	1	1
13.178	0	0	647	LastDelay	0.237952	237952	1	1
13.178	0	0	647	FullDelay	0.237952	237952	1	1
13.1867	1	0	1295	LastDelay	0.236673	236673	1	1
13.1867	1	0	1295	FullDelay	0.236673	236673	1	1
13.1954	0	0	648	LastDelay	0.235384	235384	1	1
13.1954	0	0	648	FullDelay	0.235384	235384	1	1
13.2041	1	0	1296	LastDelay	0.244105	244105	1	1
13.2041	1	0	1296	FullDelay	0.244105	244105	1	1
13.2128	1	0	1297	LastDelay	0.242825	242825	1	1
13.2128	1	0	1297	FullDelay	0.242825	242825	1	1
13.2215	0	0	649	LastDelay	0.241536	241536	1	1
13.2215	0	0	649	FullDelay	0.241536	241536	1	1
13.2303	1	0	1299	LastDelay	0.240257	240257	1	1
13.2303	1	0	1299	FullDelay	0.240257	240257	1	1
13.239	0	0	650	LastDelay	0.238968	238968	1	1
13.239	0	0	650	FullDelay	0.238968	238968	1	1
13.2477	1	0	1301	LastDelay	0.237689	237689	1	1
13.2477	1	0	1301	FullDelay	0.237689	237689	1	1
13.2564	0	0	651	LastDelay	0.2364	236400	1	1
13.2564	0	0	651	FullDelay	0.2364	236400	1	1
13.2651	1	0	1302	LastDelay	0.245121	245121	1	1
